size,anchor,variant,implementation_mode,lambda_mem,seed,EbNo_dB,BER,FER,syndrome_violation_rate,avg_syndrome_weight,BP_BER,BP_FER,n_trials,n_bits_total
N288_M144,lambda,gain_only,gain_only_pSA,0.0,20260826,2.5,0.3260138888888889,1.0,1.0,47.484,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.0,20260826,3.0,0.318375,1.0,1.0,47.084,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.0,20268848,2.0,0.3280972222222222,1.0,1.0,47.54,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.0,20268848,2.5,0.32105555555555554,1.0,1.0,47.56,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.0,20268848,3.0,0.3171111111111111,1.0,1.0,47.32,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.0,20276870,2.0,0.32763888888888887,1.0,1.0,47.672,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.0,20276870,2.5,0.32216666666666666,1.0,1.0,47.088,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.0,20276870,3.0,0.3141527777777778,1.0,1.0,47.18,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.0,20284892,2.0,0.3264444444444444,1.0,1.0,47.28,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.0,20284892,2.5,0.32618055555555553,1.0,1.0,47.484,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.0,20284892,3.0,0.31490277777777775,1.0,1.0,47.34,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.0,20292914,2.0,0.3270138888888889,1.0,1.0,47.476,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.0,20292914,2.5,0.32430555555555557,1.0,1.0,47.096,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.0,20292914,3.0,0.3184444444444444,1.0,1.0,47.36,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.0,20300936,2.0,0.32845833333333335,1.0,1.0,47.884,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.0,20300936,2.5,0.32056944444444446,1.0,1.0,47.452,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.0,20300936,3.0,0.31594444444444447,1.0,1.0,46.688,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.0,20308958,2.0,0.3257083333333333,1.0,1.0,47.564,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.0,20308958,2.5,0.3219722222222222,1.0,1.0,47.184,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.0,20308958,3.0,0.31633333333333336,1.0,1.0,46.928,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.0,20316980,2.0,0.32745833333333335,1.0,1.0,47.268,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.0,20316980,2.5,0.32155555555555554,1.0,1.0,47.296,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.0,20316980,3.0,0.3175277777777778,1.0,1.0,47.048,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.5,20260826,2.0,0.32208333333333333,1.0,1.0,47.04,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.5,20260826,2.5,0.31906944444444446,1.0,1.0,46.94,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.5,20260826,3.0,0.3171527777777778,1.0,1.0,46.948,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.5,20268848,2.0,0.327,1.0,1.0,47.4,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.5,20268848,2.5,0.32072222222222224,1.0,1.0,47.04,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.5,20268848,3.0,0.31540277777777775,1.0,1.0,47.1,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.5,20276870,2.0,0.32631944444444444,1.0,1.0,46.996,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.5,20276870,2.5,0.3226527777777778,1.0,1.0,47.084,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.5,20276870,3.0,0.31627777777777777,1.0,1.0,47.04,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.5,20284892,2.0,0.3279444444444444,1.0,1.0,47.448,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.5,20284892,2.5,0.32284722222222223,1.0,1.0,47.244,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.5,20284892,3.0,0.31309722222222225,1.0,1.0,46.956,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.5,20292914,2.0,0.32529166666666665,1.0,1.0,47.004,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.5,20292914,2.5,0.32366666666666666,1.0,1.0,47.032,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.5,20292914,3.0,0.3159722222222222,1.0,1.0,47.144,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.5,20300936,2.0,0.326375,1.0,1.0,46.892,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.5,20300936,2.5,0.32006944444444446,1.0,1.0,47.02,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.5,20300936,3.0,0.31648611111111113,1.0,1.0,46.524,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.5,20308958,2.0,0.32730555555555557,1.0,1.0,47.384,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.5,20308958,2.5,0.32095833333333335,1.0,1.0,47.06,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.5,20308958,3.0,0.3169722222222222,1.0,1.0,47.224,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.5,20316980,2.0,0.3269861111111111,1.0,1.0,47.188,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.5,20316980,2.5,0.31945833333333334,1.0,1.0,46.948,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.5,20316980,3.0,0.31554166666666666,1.0,1.0,47.1,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.8,20260826,2.0,0.32768055555555553,1.0,1.0,47.236,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.8,20260826,2.5,0.32304166666666667,1.0,1.0,47.34,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.8,20260826,3.0,0.3154166666666667,1.0,1.0,47.048,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.8,20268848,2.0,0.32708333333333334,1.0,1.0,47.128,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.8,20268848,2.5,0.31883333333333336,1.0,1.0,47.056,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.8,20268848,3.0,0.31854166666666667,1.0,1.0,47.1,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.8,20276870,2.0,0.33006944444444447,1.0,1.0,47.228,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.8,20276870,2.5,0.31825,1.0,1.0,46.752,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.8,20276870,3.0,0.3135277777777778,1.0,1.0,46.88,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.8,20284892,2.0,0.3279444444444444,1.0,1.0,47.256,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.8,20284892,2.5,0.3204444444444444,1.0,1.0,47.48,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.8,20284892,3.0,0.31963888888888886,1.0,1.0,47.256,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.8,20292914,2.0,0.32931944444444444,1.0,1.0,47.18,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.8,20292914,2.5,0.3241111111111111,1.0,1.0,47.36,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.8,20292914,3.0,0.3138472222222222,1.0,1.0,47.156,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.8,20300936,2.0,0.3289166666666667,1.0,1.0,47.288,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.8,20300936,2.5,0.32013888888888886,1.0,1.0,46.952,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.8,20300936,3.0,0.3146388888888889,1.0,1.0,47.28,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.8,20308958,2.0,0.33006944444444447,1.0,1.0,47.06,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.8,20308958,2.5,0.322125,1.0,1.0,47.044,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.8,20308958,3.0,0.31630555555555556,1.0,1.0,47.056,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.8,20316980,2.0,0.32581944444444444,1.0,1.0,46.844,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.8,20316980,2.5,0.3236805555555556,1.0,1.0,46.74,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.8,20316980,3.0,0.3176111111111111,1.0,1.0,46.912,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.9,20260826,2.0,0.32530555555555557,1.0,1.0,47.056,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.9,20260826,2.5,0.3237777777777778,1.0,1.0,47.048,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.9,20260826,3.0,0.318125,1.0,1.0,47.412,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.9,20268848,2.0,0.32695833333333335,1.0,1.0,47.444,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.9,20268848,2.5,0.3231805555555556,1.0,1.0,47.244,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.9,20268848,3.0,0.31808333333333333,1.0,1.0,46.856,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.9,20276870,2.0,0.3285416666666667,1.0,1.0,47.612,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.9,20276870,2.5,0.32022222222222224,1.0,1.0,47.248,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.9,20276870,3.0,0.3182638888888889,1.0,1.0,47.18,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.9,20284892,2.0,0.326375,1.0,1.0,47.172,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.9,20284892,2.5,0.32458333333333333,1.0,1.0,47.104,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.9,20284892,3.0,0.31325,1.0,1.0,47.104,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.9,20292914,2.0,0.3269166666666667,1.0,1.0,47.32,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.9,20292914,2.5,0.3150833333333333,1.0,1.0,47.288,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.9,20292914,3.0,0.3173472222222222,1.0,1.0,47.18,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.9,20300936,2.0,0.327375,1.0,1.0,47.364,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.9,20300936,2.5,0.3196527777777778,1.0,1.0,46.94,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.9,20300936,3.0,0.31780555555555556,1.0,1.0,46.928,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.9,20308958,2.0,0.32675,1.0,1.0,47.472,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.9,20308958,2.5,0.32580555555555557,1.0,1.0,46.864,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.9,20308958,3.0,0.31780555555555556,1.0,1.0,47.296,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.9,20316980,2.0,0.3252083333333333,1.0,1.0,47.244,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.9,20316980,2.5,0.3205138888888889,1.0,1.0,46.98,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.9,20316980,3.0,0.31854166666666667,1.0,1.0,46.988,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.95,20260826,2.0,0.3283611111111111,1.0,1.0,47.208,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.95,20260826,2.5,0.320375,1.0,1.0,47.164,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.95,20260826,3.0,0.3181527777777778,1.0,1.0,47.012,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.95,20268848,2.0,0.33225,1.0,1.0,47.488,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.95,20268848,2.5,0.31919444444444445,1.0,1.0,46.952,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.95,20268848,3.0,0.3152916666666667,1.0,1.0,46.972,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.95,20276870,2.0,0.328125,1.0,1.0,47.3,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.95,20276870,2.5,0.32179166666666664,1.0,1.0,47.308,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.95,20276870,3.0,0.3156111111111111,1.0,1.0,47.296,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.95,20284892,2.0,0.3278888888888889,1.0,1.0,47.504,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.95,20284892,2.5,0.3250416666666667,1.0,1.0,47.236,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.95,20284892,3.0,0.3170277777777778,1.0,1.0,47.12,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.95,20292914,2.0,0.32384722222222223,1.0,1.0,47.116,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.95,20292914,2.5,0.3181527777777778,1.0,1.0,47.388,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.95,20292914,3.0,0.31409722222222225,1.0,1.0,47.172,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.95,20300936,2.0,0.32530555555555557,1.0,1.0,47.4,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.95,20300936,2.5,0.3231805555555556,1.0,1.0,47.028,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.95,20300936,3.0,0.3185138888888889,1.0,1.0,47.028,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.95,20308958,2.0,0.33140277777777777,1.0,1.0,47.404,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.95,20308958,2.5,0.32184722222222223,1.0,1.0,47.028,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.95,20308958,3.0,0.31627777777777777,1.0,1.0,47.28,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.95,20316980,2.0,0.3285416666666667,1.0,1.0,47.38,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.95,20316980,2.5,0.32225,1.0,1.0,47.256,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,0.95,20316980,3.0,0.31640277777777776,1.0,1.0,46.988,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,1.0,20260826,2.0,0.32495833333333335,1.0,1.0,47.124,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,1.0,20260826,2.5,0.32395833333333335,1.0,1.0,47.244,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,1.0,20260826,3.0,0.31745833333333334,1.0,1.0,47.068,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,1.0,20268848,2.0,0.3269861111111111,1.0,1.0,47.364,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,1.0,20268848,2.5,0.32133333333333336,1.0,1.0,47.064,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,1.0,20268848,3.0,0.3207638888888889,1.0,1.0,47.02,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,1.0,20276870,2.0,0.3288333333333333,1.0,1.0,47.416,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,1.0,20276870,2.5,0.3223888888888889,1.0,1.0,46.904,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,1.0,20276870,3.0,0.31530555555555556,1.0,1.0,47.344,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,1.0,20284892,2.0,0.32890277777777777,1.0,1.0,47.108,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,1.0,20284892,2.5,0.32372222222222224,1.0,1.0,47.128,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,1.0,20284892,3.0,0.3159166666666667,1.0,1.0,46.912,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,1.0,20292914,2.0,0.3274166666666667,1.0,1.0,46.944,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,1.0,20292914,2.5,0.3243333333333333,1.0,1.0,47.136,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,1.0,20292914,3.0,0.3190277777777778,1.0,1.0,47.056,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,1.0,20300936,2.0,0.32625,1.0,1.0,47.272,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,1.0,20300936,2.5,0.3242083333333333,1.0,1.0,47.068,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,1.0,20300936,3.0,0.3171805555555556,1.0,1.0,47.06,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,1.0,20308958,2.0,0.32940277777777777,1.0,1.0,47.124,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,1.0,20308958,2.5,0.3233333333333333,1.0,1.0,47.056,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,1.0,20308958,3.0,0.3143611111111111,1.0,1.0,47.176,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,1.0,20316980,2.0,0.32775,1.0,1.0,47.24,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,1.0,20316980,2.5,0.32540277777777776,1.0,1.0,47.164,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,1.0,20316980,3.0,0.31943055555555555,1.0,1.0,46.916,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,1.1,20260826,2.0,0.33063888888888887,1.0,1.0,47.136,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,1.1,20260826,2.5,0.3207777777777778,1.0,1.0,46.824,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,1.1,20260826,3.0,0.316375,1.0,1.0,47.268,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,1.1,20268848,2.0,0.3275138888888889,1.0,1.0,47.3,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,1.1,20268848,2.5,0.3202777777777778,1.0,1.0,46.912,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,1.1,20268848,3.0,0.3162638888888889,1.0,1.0,46.908,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,1.1,20276870,2.0,0.32861111111111113,1.0,1.0,47.064,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,1.1,20276870,2.5,0.32281944444444444,1.0,1.0,46.924,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,1.1,20276870,3.0,0.31680555555555556,1.0,1.0,46.888,0.0005909722222222222,0.0102,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,1.1,20284892,2.0,0.3285972222222222,1.0,1.0,47.212,0.010990972222222221,0.1402,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,1.1,20284892,2.5,0.32222222222222224,1.0,1.0,46.84,0.0025611111111111112,0.035,250,72000
N288_M144,lambda,gain_only,gain_only_pSA,1.1,20284892,3.0,0.3173611111111111,1.0,1.0,47.216,0.0005909722222222222,0.0102,250,72000
