size,initialization,variant,seed,n_trajectories,initial_BER_mean,initial_BER_n,initial_syndrome_weight_fraction_mean,initial_syndrome_weight_fraction_n,initial_channel_alignment_mean,initial_channel_alignment_n,initial_hard_channel_disagreement_rate_mean,initial_hard_channel_disagreement_rate_n,decoded_BER_mean,decoded_BER_n,decoded_FER_mean,decoded_FER_n,decoded_syndrome_weight_mean,decoded_syndrome_weight_n,final_state_BER_mean,final_state_BER_n,mean_state_BER_mean,mean_state_BER_n,late_state_BER_mean,late_state_BER_n,mean_syndrome_weight_fraction_mean,mean_syndrome_weight_fraction_n,late_syndrome_weight_fraction_mean,late_syndrome_weight_fraction_n,mean_bit_flip_rate_mean,mean_bit_flip_rate_n,late_bit_flip_rate_mean,late_bit_flip_rate_n,mean_backflip_rate_mean,mean_backflip_rate_n,late_backflip_rate_mean,late_backflip_rate_n,mean_channel_alignment_mean,mean_channel_alignment_n,late_channel_alignment_mean,late_channel_alignment_n,reached_correct_mean,reached_correct_n,first_correct_cycle_mean,first_correct_cycle_n,correct_residence_fraction_mean,correct_residence_fraction_n,correct_escape_probability_mean,correct_escape_probability_n,correct_return_probability_mean,correct_return_probability_n,correct_mean_return_time_mean,correct_mean_return_time_n
N288_M144,channel_hard,shuffled,20292914,20,0.09583333333333334,20,0.3604166666666667,20,0.8066498060507963,20,0.0,20,0.4019097222222223,20,1.0,20,53.65,20,0.4131944444444445,20,0.40152109103732636,20,0.40149435763888885,20,0.48697604709201386,20,0.48682161458333334,20,0.2745693359375,20,0.27434396701388886,20,0.2294094025313554,20,0.22920354612660612,20,0.19661676680529747,20,0.196765204043853,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N288_M144,channel_hard,shuffled,20300936,20,0.08871527777777778,20,0.3413194444444444,20,0.8062384082866183,20,0.0,20,0.40121527777777777,20,1.0,20,54.45,20,0.40451388888888884,20,0.400215352376302,20,0.4001327311197917,20,0.4870728217230903,20,0.4870233832465278,20,0.274575419108073,20,0.27453342013888893,20,0.22890752295788355,20,0.22883625210978797,20,0.1969490729946287,20,0.19709542012950493,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N288_M144,channel_hard,shuffled,20308958,20,0.09513888888888887,20,0.36111111111111116,20,0.8084384904009975,20,0.0,20,0.3973958333333333,20,1.0,20,52.95,20,0.38993055555555556,20,0.40096504041883685,20,0.4009525282118056,20,0.4870181884765626,20,0.4870486111111111,20,0.27450092230902773,20,0.2744474012586805,20,0.22913844152712604,20,0.22908296390108066,20,0.19716935418936804,20,0.19730047288145736,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N288_M144,channel_hard,shuffled,20316980,20,0.09166666666666667,20,0.3631944444444445,20,0.8082626671606207,20,0.0,20,0.37569444444444444,20,1.0,20,54.5,20,0.39947916666666666,20,0.4013011203342014,20,0.4012876247829861,20,0.48712006293402776,20,0.48719699435763897,20,0.2745916408962674,20,0.27452785915798616,20,0.22933779597495701,20,0.22927494403531695,20,0.19657188731237815,20,0.19660568962468947,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N288_M144,channel_hard,shuffled,20325002,20,0.09079861111111111,20,0.3496527777777777,20,0.8127899079373122,20,0.0,20,0.39392361111111107,20,1.0,20,53.55,20,0.39826388888888886,20,0.3998204413519965,20,0.39953605143229165,20,0.4869905192057292,20,0.48683534071180556,20,0.27440065511067707,20,0.27414350043402774,20,0.22861295667301781,20,0.22828571992379101,20,0.1988234054858355,20,0.19932537666525685,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N288_M144,channel_hard,shuffled,20333024,20,0.096875,20,0.35,20,0.8131595581772663,20,0.0,20,0.3960069444444444,20,1.0,20,54.55,20,0.4067708333333333,20,0.40096575927734374,20,0.4008028971354166,20,0.48695642089843744,20,0.48703906250000006,20,0.2743603854709201,20,0.2744372558593751,20,0.2290157594991727,20,0.22901381791455674,20,0.19899364982782738,20,0.1991087080958287,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N288_M144,random,additive,20260826,20,0.5074652777777777,20,0.5100694444444444,20,-0.008629051805992903,20,0.5053819444444445,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0028254937065972222,20,0.0,20,0.002965847439236111,20,0.0,20,0.0006426798502604167,20,0.0,20,0.0003125970307784628,20,0.0,20,0.7273890469365132,20,0.7284227110949448,20,1.0,20,709.0,20,0.9999921315603115,20,1.967496950379727e-06,20,1.0,1,4.0,1
N288_M144,random,additive,20268848,20,0.5032986111111111,20,0.4954861111111112,20,-0.0047622417897430405,20,0.5013888888888889,20,0.008506944444444445,20,0.05,20,0.15,20,0.00798611111111111,20,0.01114385986328125,20,0.0077409125434027785,20,0.006254055447048612,20,0.0026900499131944445,20,0.0010607842339409724,20,0.0003448079427083333,20,0.0005605432683862365,20,0.0002042550787749317,20,0.7237258910913418,20,0.7244580921064123,20,0.95,20,1116.1052631578948,19,1.0,19,0.0,19,nan,0,nan,0
N288_M144,random,additive,20276870,20,0.49409722222222224,20,0.49861111111111106,20,0.01838542401775084,20,0.4885416666666666,20,0.0,20,0.0,20,0.0,20,0.0,20,0.002529934353298611,20,0.0,20,0.0028356933593750005,20,0.0,20,0.0006317003038194444,20,0.0,20,0.00030740148198043495,20,0.0,20,0.7287487181257709,20,0.7296282904264383,20,1.0,20,698.0,20,1.0,20,0.0,20,nan,0,nan,0
N288_M144,random,additive,20284892,20,0.49861111111111106,20,0.4958333333333333,20,0.006282440484030369,20,0.49930555555555556,20,0.002604166666666667,20,0.05,20,0.05,20,0.0027777777777777775,20,0.008161132812499998,20,0.0026854383680555557,20,0.005291015625,20,0.0005151909722222222,20,0.0008813069661458333,20,5.409071180555556e-05,20,0.00044186751273475676,20,2.8580372479365945e-05,20,0.7293858863075597,20,0.7295366091032907,20,0.95,20,1533.0,19,0.999995801062751,19,2.0997198973656917e-06,19,1.0,1,2.0,1
N288_M144,random,additive,20292914,20,0.507986111111111,20,0.4965277777777778,20,-0.01381988874206203,20,0.5093750000000001,20,0.018229166666666668,20,0.15,20,0.95,20,0.01701388888888889,20,0.01990979682074653,20,0.017600124782986108,20,0.011816880967881947,20,0.008774685329861111,20,0.0016912027994791668,20,0.0010099012586805556,20,0.0009241840814058258,20,0.0005843575668032259,20,0.7219227587250223,20,0.7225198064042309,20,0.85,20,899.2941176470588,17,0.9999952854708011,17,4.7149071579223596e-06,17,1.0,2,1.0,2
N288_M144,random,additive,20300936,20,0.49201388888888886,20,0.49722222222222223,20,0.01159828875967658,20,0.4925347222222222,20,0.0,20,0.0,20,0.0,20,0.0,20,0.006758917914496528,20,0.0,20,0.0052703857421875,20,0.0,20,0.0008814832899305555,20,0.0,20,0.00043875837874165986,20,0.0,20,0.7273634797799682,20,0.7279614159742968,20,1.0,20,2004.45,20,0.9999960770468007,20,1.9617074701820464e-06,20,1.0,1,2.0,1
N288_M144,random,additive,20308958,20,0.4881944444444444,20,0.5159722222222222,20,0.023265270269134202,20,0.48749999999999993,20,0.016493055555555556,20,0.15,20,0.65,20,0.016145833333333335,20,0.023606472439236116,20,0.01885286458333333,20,0.013272271050347223,20,0.008047092013888889,20,0.0018825751410590278,20,0.0009478352864583332,20,0.0010195865952629705,20,0.0005418934763327776,20,0.7255815494093227,20,0.7263688653044897,20,0.85,20,1953.1176470588234,17,0.999997653066972,17,2.347120318081745e-06,17,1.0,1,1.0,1
N288_M144,random,additive,20316980,20,0.503125,20,0.4715277777777779,20,-0.005438180589509517,20,0.504861111111111,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0031243760850694444,20,0.0,20,0.00313623046875,20,0.0,20,0.00063916015625,20,0.0,20,0.00031136782273949925,20,0.0,20,0.7211346131587143,20,0.7219924177232537,20,1.0,20,931.1,20,0.9999980144547692,20,1.9857029388403496e-06,20,1.0,1,1.0,1
N288_M144,random,additive,20325002,20,0.5097222222222222,20,0.4805555555555555,20,-0.015417003967076268,20,0.5081597222222223,20,0.0,20,0.0,20,0.0,20,0.0,20,0.002150689019097222,20,0.0,20,0.0024466688368055558,20,0.0,20,0.0005514051649305556,20,0.0,20,0.00026646222952719627,20,0.0,20,0.7312798124572192,20,0.7321739488319168,20,1.0,20,595.55,20,0.9999860919008018,20,5.9646623438247764e-06,20,1.0,2,2.25,2
N288_M144,random,additive,20333024,20,0.49149305555555556,20,0.5093750000000001,20,0.0031824751180116197,20,0.4994791666666667,20,0.0,20,0.0,20,0.0,20,0.0,20,0.008918233235677083,20,0.0030714246961805556,20,0.006872843424479168,20,0.0018736436631944444,20,0.001103617350260417,20,0.00023092990451388892,20,0.0005608279995725155,20,0.00012274878667434315,20,0.7237717439877308,20,0.7241009530102432,20,1.0,20,2959.65,20,1.0,20,0.0,20,nan,0,nan,0
N288_M144,random,gain_only,20260826,20,0.5074652777777777,20,0.5100694444444444,20,-0.008629051805992903,20,0.5053819444444445,20,0.33472222222222225,20,1.0,20,46.5,20,0.3407986111111111,20,0.33972020128038194,20,0.33989838324652777,20,0.45073882378472224,20,0.4508709852430555,20,0.2297381184895834,20,0.22987803819444444,20,0.1740027144596811,20,0.17416149957828764,20,0.316567527395606,20,0.3161365143620628,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N288_M144,random,gain_only,20268848,20,0.5032986111111111,20,0.4954861111111112,20,-0.0047622417897430405,20,0.5013888888888889,20,0.3276041666666666,20,1.0,20,47.25,20,0.35555555555555557,20,0.3409049479166667,20,0.34108978949652774,20,0.4511478949652778,20,0.4514560546875,20,0.23013564046223958,20,0.23036444769965278,20,0.17462121094610222,20,0.17484912760067575,20,0.31488801079013873,20,0.31443967794427585,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N288_M144,random,gain_only,20276870,20,0.49409722222222224,20,0.49861111111111106,20,0.01838542401775084,20,0.4885416666666666,20,0.32100694444444444,20,1.0,20,46.85,20,0.35277777777777775,20,0.3393396199544271,20,0.33950637478298606,20,0.45087471516927086,20,0.45089621310763883,20,0.2298634304470486,20,0.22994737413194444,20,0.17400174180998285,20,0.17411601735120893,20,0.3161018880937331,20,0.3155248215887486,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N288_M144,random,gain_only,20284892,20,0.49861111111111106,20,0.4958333333333333,20,0.006282440484030369,20,0.49930555555555556,20,0.32395833333333335,20,1.0,20,46.5,20,0.3329861111111111,20,0.33929432508680557,20,0.33930409071180556,20,0.45046747504340273,20,0.45046864149305554,20,0.2293604193793403,20,0.2294418131510417,20,0.17359781236558502,20,0.1736686426421707,20,0.31851921112241605,20,0.3184590887657258,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N288_M144,random,gain_only,20292914,20,0.507986111111111,20,0.4965277777777778,20,-0.01381988874206203,20,0.5093750000000001,20,0.3246527777777778,20,1.0,20,47.1,20,0.34444444444444444,20,0.3421769273546007,20,0.34274378797743055,20,0.45142525227864577,20,0.45158989800347227,20,0.2305477973090278,20,0.23076901584201387,20,0.17527576505960343,20,0.17559634263500842,20,0.3130509493758693,20,0.3120308483098066,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N288_M144,random,gain_only,20300936,20,0.49201388888888886,20,0.49722222222222223,20,0.01159828875967658,20,0.4925347222222222,20,0.32499999999999996,20,1.0,20,46.3,20,0.33836805555555555,20,0.3397490912543403,20,0.34016129557291663,20,0.45097734917534715,20,0.4511278211805555,20,0.23005466715494793,20,0.23030384657118055,20,0.17424167812556354,20,0.17454061652091948,20,0.31473788228431887,20,0.31387076860575885,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N288_M144,random,gain_only,20308958,20,0.4881944444444444,20,0.5159722222222222,20,0.023265270269134202,20,0.48749999999999993,20,0.3142361111111111,20,1.0,20,47.1,20,0.35434027777777777,20,0.340948004828559,20,0.34132535807291664,20,0.450911851671007,20,0.4507811414930555,20,0.2300314195421007,20,0.23007590060763894,20,0.17455374595512269,20,0.17469317567125542,20,0.31496523628675976,20,0.314461833411182,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N288_M144,random,gain_only,20316980,20,0.503125,20,0.4715277777777779,20,-0.005438180589509517,20,0.504861111111111,20,0.31024305555555554,20,1.0,20,47.45,20,0.35607638888888893,20,0.3415346950954862,20,0.3420188530815972,20,0.4514215223524306,20,0.45172824435763886,20,0.2304268595377604,20,0.23079798719618055,20,0.17499778355953116,20,0.17541326026512358,20,0.31366809666142115,20,0.312805784777642,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N288_M144,random,gain_only,20325002,20,0.5097222222222222,20,0.4805555555555555,20,-0.015417003967076268,20,0.5081597222222223,20,0.32361111111111107,20,1.0,20,45.8,20,0.3357638888888889,20,0.33896765814887153,20,0.3391397569444444,20,0.45070465766059026,20,0.4507776692708334,20,0.2295880533854167,20,0.22960785590277774,20,0.17368413196426202,20,0.1737488023244291,20,0.317678166374646,20,0.317111077152116,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N288_M144,random,gain_only,20333024,20,0.49149305555555556,20,0.5093750000000001,20,0.0031824751180116197,20,0.4994791666666667,20,0.32482638888888893,20,1.0,20,46.15,20,0.3453125,20,0.34078629557291673,20,0.34112068684895835,20,0.45059773763020833,20,0.4507841254340278,20,0.22944494628906248,20,0.22972656250000006,20,0.17405596588925926,20,0.17436381917307825,20,0.31814234615518605,20,0.31743804960794786,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N288_M144,random,pSA,20260826,20,0.5074652777777777,20,0.5100694444444444,20,-0.008629051805992903,20,0.5053819444444445,20,0.32065972222222217,20,1.0,20,47.45,20,0.34618055555555555,20,0.3414858873155382,20,0.3402889268663195,20,0.4533255615234374,20,0.45234629991319447,20,0.232115485297309,20,0.23103274197048615,20,0.17626982534195346,20,0.17513628826530017,20,0.31305155319174627,20,0.31526196632847653,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N288_M144,random,pSA,20268848,20,0.5032986111111111,20,0.4954861111111112,20,-0.0047622417897430405,20,0.5013888888888889,20,0.3227430555555555,20,1.0,20,48.45,20,0.3394097222222222,20,0.3426156751844618,20,0.3414849717881944,20,0.4535292290581598,20,0.45256467013888885,20,0.23238372124565973,20,0.23137456597222222,20,0.1767803680517592,20,0.17571583979669272,20,0.3117973414169747,20,0.3140518045996886,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N288_M144,random,pSA,20276870,20,0.49409722222222224,20,0.49861111111111106,20,0.01838542401775084,20,0.4885416666666666,20,0.31545138888888885,20,1.0,20,47.35,20,0.33888888888888885,20,0.341138427734375,20,0.33999159071180557,20,0.45330783420138887,20,0.4522267795138889,20,0.2320965440538195,20,0.23096839735243058,20,0.17617099145631876,20,0.17501796955030186,20,0.31276981816616395,20,0.31513369917367545,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N288_M144,random,pSA,20284892,20,0.49861111111111106,20,0.4958333333333333,20,0.006282440484030369,20,0.49930555555555556,20,0.3144097222222222,20,1.0,20,47.65,20,0.34305555555555556,20,0.3410091484917535,20,0.33974612087673617,20,0.4529763590494792,20,0.4517647026909722,20,0.23164027235243054,20,0.23035682508680555,20,0.1757764121718006,20,0.17447249150312089,20,0.3152376132213196,20,0.31790816126508964,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N288_M144,random,pSA,20292914,20,0.507986111111111,20,0.4965277777777778,20,-0.01381988874206203,20,0.5093750000000001,20,0.33038194444444435,20,1.0,20,47.95,20,0.34618055555555555,20,0.3436446601019965,20,0.342443115234375,20,0.45379903157552093,20,0.4528545464409722,20,0.2326910671657986,20,0.23159092881944449,20,0.1772977325602707,20,0.17614004989434096,20,0.3103363389809345,20,0.31251866793183086,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N288_M144,random,pSA,20300936,20,0.49201388888888886,20,0.49722222222222223,20,0.01159828875967658,20,0.4925347222222222,20,0.32152777777777775,20,1.0,20,47.0,20,0.3335069444444444,20,0.341508795844184,20,0.34039794921875,20,0.453375230577257,20,0.4522170138888889,20,0.2323280775282118,20,0.23109461805555553,20,0.17643188854562003,20,0.17520283403749184,20,0.31142898144815157,20,0.3137152942027048,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N288_M144,random,pSA,20308958,20,0.4881944444444444,20,0.5159722222222222,20,0.023265270269134202,20,0.48749999999999993,20,0.33350694444444445,20,1.0,20,48.05,20,0.3397569444444445,20,0.3426388685438368,20,0.3415828993055555,20,0.4534612765842014,20,0.45238650173611117,20,0.2322670423719618,20,0.2311421169704861,20,0.17669820411385861,20,0.17556713755113232,20,0.3116688351931749,20,0.3138420899808047,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N288_M144,random,pSA,20316980,20,0.503125,20,0.4715277777777779,20,-0.005438180589509517,20,0.504861111111111,20,0.3324652777777778,20,1.0,20,46.65,20,0.35260416666666666,20,0.3433247341579861,20,0.3421846245659722,20,0.4537770453559028,20,0.45280566406249995,20,0.23263922119140626,20,0.23150830078125004,20,0.17715702965112112,20,0.1759973288530384,20,0.3103354092188916,20,0.31248042672118187,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N288_M144,random,pSA,20325002,20,0.5097222222222222,20,0.4805555555555555,20,-0.015417003967076268,20,0.5081597222222223,20,0.3213541666666667,20,1.0,20,46.75,20,0.33420138888888895,20,0.34063922797309026,20,0.3391563042534722,20,0.4532584635416666,20,0.45189746093749994,20,0.23193171522352435,20,0.23051391601562501,20,0.1759015211707002,20,0.1744429348602864,20,0.3143558126332994,20,0.31716148276929296,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N288_M144,random,pSA,20333024,20,0.49149305555555556,20,0.5093750000000001,20,0.0031824751180116197,20,0.4994791666666667,20,0.3241319444444445,20,1.0,20,47.15,20,0.35555555555555557,20,0.34258776855468753,20,0.3415868326822916,20,0.4532282443576389,20,0.4524281141493055,20,0.23182155354817707,20,0.23098573133680556,20,0.17634135960626957,20,0.1754437077240521,20,0.3147602664350306,20,0.31664249657081556,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N288_M144,random,shuffled,20260826,20,0.5074652777777777,20,0.5100694444444444,20,-0.008629051805992903,20,0.5053819444444445,20,0.39774305555555556,20,1.0,20,53.95,20,0.4020833333333333,20,0.40036832004123263,20,0.40012429470486116,20,0.4869863959418403,20,0.48686523437500007,20,0.2745097724066841,20,0.2743895670572917,20,0.22890690674213662,20,0.22871633451734827,20,0.1977203437511108,20,0.1981793937297442,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N288_M144,random,shuffled,20268848,20,0.5032986111111111,20,0.4954861111111112,20,-0.0047622417897430405,20,0.5013888888888889,20,0.39062500000000006,20,1.0,20,53.0,20,0.4046875,20,0.40072350396050344,20,0.40070081922743067,20,0.48700023057725694,20,0.4869962565104166,20,0.2744537624782986,20,0.27440516493055556,20,0.22899912144867027,20,0.22895234249839103,20,0.19745749771006088,20,0.1975474657219518,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N288_M144,random,shuffled,20276870,20,0.49409722222222224,20,0.49861111111111106,20,0.01838542401775084,20,0.4885416666666666,20,0.39201388888888894,20,1.0,20,52.7,20,0.40329861111111115,20,0.4000327826605902,20,0.39993429904513894,20,0.48700729709201396,20,0.486896484375,20,0.2743658650716146,20,0.27431898328993054,20,0.2286627329603746,20,0.228588809553485,20,0.19815523999686116,20,0.1984367071310596,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N288_M144,random,shuffled,20284892,20,0.49861111111111106,20,0.4958333333333333,20,0.006282440484030369,20,0.49930555555555556,20,0.39565972222222223,20,1.0,20,52.85,20,0.4111111111111111,20,0.4002508341471354,20,0.40034760199652775,20,0.48707716200086815,20,0.4867958984375,20,0.274479994032118,20,0.27434917534722225,20,0.22883474257990533,20,0.22876639444330937,20,0.19881177478247386,20,0.19884959357525103,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N288_M144,random,shuffled,20292914,20,0.507986111111111,20,0.4965277777777778,20,-0.01381988874206203,20,0.5093750000000001,20,0.39791666666666664,20,1.0,20,53.7,20,0.4083333333333333,20,0.40146391465928827,20,0.4015538736979167,20,0.48709601508246525,20,0.4872016059027778,20,0.2745941840277778,20,0.2745934244791667,20,0.22939943343061642,20,0.2294346599388124,20,0.1967491330821421,20,0.19673639135655288,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N288_M144,random,shuffled,20300936,20,0.49201388888888886,20,0.49722222222222223,20,0.01159828875967658,20,0.4925347222222222,20,0.3848958333333333,20,1.0,20,54.35,20,0.3946180555555555,20,0.40026828342013887,20,0.4000829264322917,20,0.48697490776909724,20,0.48702620442708333,20,0.2745080769856771,20,0.27454212782118054,20,0.22886502309931706,20,0.22882642092674704,20,0.19680620636853924,20,0.1971340375029797,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N288_M144,random,shuffled,20308958,20,0.4881944444444444,20,0.5159722222222222,20,0.023265270269134202,20,0.48749999999999993,20,0.3942708333333333,20,1.0,20,53.75,20,0.38940972222222225,20,0.4009606526692709,20,0.40094314236111106,20,0.48712738715277776,20,0.4871334635416667,20,0.27456733534071176,20,0.2745172526041667,20,0.22918614977318136,20,0.2291378537573296,20,0.19724269489059648,20,0.197192950045597,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N288_M144,random,shuffled,20316980,20,0.503125,20,0.4715277777777779,20,-0.005438180589509517,20,0.504861111111111,20,0.3984375,20,1.0,20,53.15,20,0.3994791666666667,20,0.40123293050130215,20,0.40109459092881944,20,0.48699787055121524,20,0.4869182400173611,20,0.27455415174696174,20,0.2745280490451389,20,0.22927278039045929,20,0.22920054409395849,20,0.19679117510318161,20,0.19713811618943666,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N288_M144,random,shuffled,20325002,20,0.5097222222222222,20,0.4805555555555555,20,-0.015417003967076268,20,0.5081597222222223,20,0.40381944444444445,20,1.0,20,53.1,20,0.3965277777777778,20,0.39984519449869793,20,0.39965668402777776,20,0.4869451361762153,20,0.48698621961805555,20,0.2743741861979167,20,0.27429541015625,20,0.22859313374575363,20,0.22845978437870032,20,0.19874655818088663,20,0.19907953407424248,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N288_M144,random,shuffled,20333024,20,0.49149305555555556,20,0.5093750000000001,20,0.0031824751180116197,20,0.4994791666666667,20,0.38559027777777777,20,1.0,20,53.75,20,0.3940972222222222,20,0.4009894816080729,20,0.4008635525173611,20,0.4869883219401042,20,0.487022677951389,20,0.27440808783637155,20,0.2744192437065972,20,0.22905666249909246,20,0.22901953869345074,20,0.19891487506503136,20,0.19895757955617366,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
