stage,alpha,formula_index,formula_generation_seed,formula_sha256,is_satisfiable,kw,rho,trial_index,trial_seed,n_cycles,selected_unsat,best_unsat,final_unsat,selected_unsat_rate,best_unsat_rate,final_unsat_rate,success,convergence_cycle,first_hit_cycle,selected_energy,best_energy
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,4.0,0.0,21,137001021,3000,3,3,6,0.005,0.005,0.01,0,775,,3.0,3.0
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,4.0,0.0,22,137001022,3000,3,3,9,0.005,0.005,0.015,0,478,,3.0,3.0
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,4.0,0.0,23,137001023,3000,3,3,7,0.005,0.005,0.011666666666666667,0,362,,3.0,3.0
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,4.0,0.0,24,137001024,3000,2,2,6,0.0033333333333333335,0.0033333333333333335,0.01,0,339,,2.0,2.0
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,4.0,0.0,25,137001025,3000,2,2,9,0.0033333333333333335,0.0033333333333333335,0.015,0,1033,,2.0,2.0
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,4.0,0.0,26,137001026,3000,2,2,9,0.0033333333333333335,0.0033333333333333335,0.015,0,1324,,2.0,2.0
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,4.0,0.0,27,137001027,3000,2,2,10,0.0033333333333333335,0.0033333333333333335,0.016666666666666666,0,2889,,2.0,2.0
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,4.0,0.0,28,137001028,3000,2,2,6,0.0033333333333333335,0.0033333333333333335,0.01,0,226,,2.0,2.0
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,4.0,0.0,29,137001029,3000,2,2,10,0.0033333333333333335,0.0033333333333333335,0.016666666666666666,0,612,,2.0,2.0
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,4.0,0.0,30,137001030,3000,3,3,9,0.005,0.005,0.015,0,237,,3.0,3.0
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,4.0,0.0,31,137001031,3000,2,2,7,0.0033333333333333335,0.0033333333333333335,0.011666666666666667,0,1005,,2.0,2.0
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,4.0,0.0,32,137001032,3000,3,3,8,0.005,0.005,0.013333333333333334,0,1022,,3.0,3.0
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,4.0,0.0,33,137001033,3000,3,3,4,0.005,0.005,0.006666666666666667,0,336,,3.0,3.0
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,4.0,0.0,34,137001034,3000,2,2,9,0.0033333333333333335,0.0033333333333333335,0.015,0,1439,,2.0,2.0
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,4.0,0.0,35,137001035,3000,2,2,10,0.0033333333333333335,0.0033333333333333335,0.016666666666666666,0,1021,,2.0,2.0
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,4.0,0.0,36,137001036,3000,2,2,7,0.0033333333333333335,0.0033333333333333335,0.011666666666666667,0,2319,,2.0,2.0
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,4.0,0.0,37,137001037,3000,3,3,9,0.005,0.005,0.015,0,437,,3.0,3.0
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,4.0,0.0,38,137001038,3000,2,2,7,0.0033333333333333335,0.0033333333333333335,0.011666666666666667,0,1880,,2.0,2.0
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,4.0,0.0,39,137001039,3000,2,2,10,0.0033333333333333335,0.0033333333333333335,0.016666666666666666,0,643,,2.0,2.0
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,4.0,0.0,40,137001040,3000,2,2,8,0.0033333333333333335,0.0033333333333333335,0.013333333333333334,0,1879,,2.0,2.0
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,4.0,0.0,41,137001041,3000,2,2,9,0.0033333333333333335,0.0033333333333333335,0.015,0,907,,2.0,2.0
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,4.0,0.0,42,137001042,3000,3,3,11,0.005,0.005,0.018333333333333333,0,2920,,3.0,3.0
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,4.0,0.0,43,137001043,3000,2,2,13,0.0033333333333333335,0.0033333333333333335,0.021666666666666667,0,1287,,2.0,2.0
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,4.0,0.0,44,137001044,3000,3,3,8,0.005,0.005,0.013333333333333334,0,444,,3.0,3.0
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,4.0,0.0,45,137001045,3000,2,2,10,0.0033333333333333335,0.0033333333333333335,0.016666666666666666,0,51,,2.0,2.0
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,4.0,0.0,46,137001046,3000,3,3,13,0.005,0.005,0.021666666666666667,0,847,,3.0,3.0
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,4.0,0.0,47,137001047,3000,3,3,7,0.005,0.005,0.011666666666666667,0,154,,3.0,3.0
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,4.0,0.0,48,137001048,3000,2,2,8,0.0033333333333333335,0.0033333333333333335,0.013333333333333334,0,695,,2.0,2.0
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,4.0,0.0,49,137001049,3000,2,2,3,0.0033333333333333335,0.0033333333333333335,0.005,0,2524,,2.0,2.0
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,4.0,0.0,50,137001050,3000,3,3,9,0.005,0.005,0.015,0,147,,3.0,3.0
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,4.0,0.0,51,137001051,3000,2,2,4,0.0033333333333333335,0.0033333333333333335,0.006666666666666667,0,140,,2.0,2.0
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,4.0,0.0,52,137001052,3000,3,3,12,0.005,0.005,0.02,0,700,,3.0,3.0
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,4.0,0.0,53,137001053,3000,3,3,11,0.005,0.005,0.018333333333333333,0,217,,3.0,3.0
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,4.0,0.0,54,137001054,3000,3,3,7,0.005,0.005,0.011666666666666667,0,1986,,3.0,3.0
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,4.0,0.0,55,137001055,3000,2,2,5,0.0033333333333333335,0.0033333333333333335,0.008333333333333333,0,971,,2.0,2.0
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,4.0,0.0,56,137001056,3000,3,3,8,0.005,0.005,0.013333333333333334,0,1647,,3.0,3.0
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,4.0,0.0,57,137001057,3000,3,3,10,0.005,0.005,0.016666666666666666,0,694,,3.0,3.0
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,4.0,0.0,58,137001058,3000,2,2,5,0.0033333333333333335,0.0033333333333333335,0.008333333333333333,0,1547,,2.0,2.0
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,4.0,0.0,59,137001059,3000,2,2,6,0.0033333333333333335,0.0033333333333333335,0.01,0,582,,2.0,2.0
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,4.0,0.0,60,137001060,3000,3,3,8,0.005,0.005,0.013333333333333334,0,524,,3.0,3.0
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,4.0,0.0,61,137001061,3000,3,3,9,0.005,0.005,0.015,0,94,,3.0,3.0
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,4.0,0.0,62,137001062,3000,3,3,6,0.005,0.005,0.01,0,514,,3.0,3.0
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,4.0,0.0,63,137001063,3000,2,2,9,0.0033333333333333335,0.0033333333333333335,0.015,0,1366,,2.0,2.0
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,4.0,0.0,64,137001064,3000,2,2,6,0.0033333333333333335,0.0033333333333333335,0.01,0,2061,,2.0,2.0
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,4.0,0.0,65,137001065,3000,2,2,10,0.0033333333333333335,0.0033333333333333335,0.016666666666666666,0,2492,,2.0,2.0
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,4.0,0.0,66,137001066,3000,2,2,11,0.0033333333333333335,0.0033333333333333335,0.018333333333333333,0,945,,2.0,2.0
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,4.0,0.0,67,137001067,3000,3,3,9,0.005,0.005,0.015,0,1207,,3.0,3.0
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,4.0,0.0,68,137001068,3000,3,3,10,0.005,0.005,0.016666666666666666,0,1100,,3.0,3.0
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,4.0,0.0,69,137001069,3000,2,2,4,0.0033333333333333335,0.0033333333333333335,0.006666666666666667,0,605,,2.0,2.0
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,4.0,0.0,70,137001070,3000,2,2,6,0.0033333333333333335,0.0033333333333333335,0.01,0,2378,,2.0,2.0
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,4.0,0.0,71,137001071,3000,2,2,9,0.0033333333333333335,0.0033333333333333335,0.015,0,1274,,2.0,2.0
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,4.0,0.0,72,137001072,3000,2,2,12,0.0033333333333333335,0.0033333333333333335,0.02,0,661,,2.0,2.0
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,4.0,0.0,73,137001073,3000,2,2,8,0.0033333333333333335,0.0033333333333333335,0.013333333333333334,0,587,,2.0,2.0
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,4.0,0.0,74,137001074,3000,2,2,3,0.0033333333333333335,0.0033333333333333335,0.005,0,489,,2.0,2.0
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,4.0,0.0,75,137001075,3000,2,2,9,0.0033333333333333335,0.0033333333333333335,0.015,0,998,,2.0,2.0
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,4.0,0.0,76,137001076,3000,3,3,7,0.005,0.005,0.011666666666666667,0,61,,3.0,3.0
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,4.0,0.0,77,137001077,3000,2,2,9,0.0033333333333333335,0.0033333333333333335,0.015,0,719,,2.0,2.0
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,4.0,0.0,78,137001078,3000,2,2,2,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0,1192,,2.0,2.0
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,4.0,0.0,79,137001079,3000,3,3,8,0.005,0.005,0.013333333333333334,0,707,,3.0,3.0
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,4.0,0.0,80,137001080,3000,2,2,8,0.0033333333333333335,0.0033333333333333335,0.013333333333333334,0,1958,,2.0,2.0
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,4.0,0.0,81,137001081,3000,2,2,8,0.0033333333333333335,0.0033333333333333335,0.013333333333333334,0,368,,2.0,2.0
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,4.0,0.0,82,137001082,3000,2,2,9,0.0033333333333333335,0.0033333333333333335,0.015,0,2500,,2.0,2.0
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,4.0,0.0,83,137001083,3000,2,2,5,0.0033333333333333335,0.0033333333333333335,0.008333333333333333,0,814,,2.0,2.0
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,4.0,0.0,84,137001084,3000,3,3,7,0.005,0.005,0.011666666666666667,0,483,,3.0,3.0
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,4.0,0.0,85,137001085,3000,2,2,7,0.0033333333333333335,0.0033333333333333335,0.011666666666666667,0,1097,,2.0,2.0
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,4.0,0.0,86,137001086,3000,2,2,7,0.0033333333333333335,0.0033333333333333335,0.011666666666666667,0,1854,,2.0,2.0
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,4.0,0.0,87,137001087,3000,3,3,11,0.005,0.005,0.018333333333333333,0,157,,3.0,3.0
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,4.0,0.0,88,137001088,3000,3,3,7,0.005,0.005,0.011666666666666667,0,1938,,3.0,3.0
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,4.0,0.0,89,137001089,3000,2,2,5,0.0033333333333333335,0.0033333333333333335,0.008333333333333333,0,199,,2.0,2.0
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,4.0,0.0,90,137001090,3000,2,2,8,0.0033333333333333335,0.0033333333333333335,0.013333333333333334,0,1580,,2.0,2.0
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,4.0,0.0,91,137001091,3000,2,2,5,0.0033333333333333335,0.0033333333333333335,0.008333333333333333,0,507,,2.0,2.0
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,4.0,0.0,92,137001092,3000,3,3,8,0.005,0.005,0.013333333333333334,0,796,,3.0,3.0
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,4.0,0.0,93,137001093,3000,2,2,5,0.0033333333333333335,0.0033333333333333335,0.008333333333333333,0,2299,,2.0,2.0
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,4.0,0.0,94,137001094,3000,2,2,5,0.0033333333333333335,0.0033333333333333335,0.008333333333333333,0,1000,,2.0,2.0
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,4.0,0.0,95,137001095,3000,2,2,12,0.0033333333333333335,0.0033333333333333335,0.02,0,593,,2.0,2.0
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,4.0,0.0,96,137001096,3000,2,2,7,0.0033333333333333335,0.0033333333333333335,0.011666666666666667,0,625,,2.0,2.0
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,4.0,0.0,97,137001097,3000,2,2,8,0.0033333333333333335,0.0033333333333333335,0.013333333333333334,0,1745,,2.0,2.0
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,4.0,0.0,98,137001098,3000,2,2,5,0.0033333333333333335,0.0033333333333333335,0.008333333333333333,0,168,,2.0,2.0
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,4.0,0.0,99,137001099,3000,2,2,5,0.0033333333333333335,0.0033333333333333335,0.008333333333333333,0,906,,2.0,2.0
A,1.2,2,5706,833410b8e4a70b136dda7b89f3f0aac79596e6f8fdb43f851ddeb4fce8d5ee6f,False,4.0,0.0,0,137002000,3000,2,2,8,0.0033333333333333335,0.0033333333333333335,0.013333333333333334,0,1673,,2.0,2.0
A,1.2,2,5706,833410b8e4a70b136dda7b89f3f0aac79596e6f8fdb43f851ddeb4fce8d5ee6f,False,4.0,0.0,1,137002001,3000,3,3,8,0.005,0.005,0.013333333333333334,0,208,,3.0,3.0
A,1.2,2,5706,833410b8e4a70b136dda7b89f3f0aac79596e6f8fdb43f851ddeb4fce8d5ee6f,False,4.0,0.0,2,137002002,3000,2,2,5,0.0033333333333333335,0.0033333333333333335,0.008333333333333333,0,1203,,2.0,2.0
A,1.2,2,5706,833410b8e4a70b136dda7b89f3f0aac79596e6f8fdb43f851ddeb4fce8d5ee6f,False,4.0,0.0,3,137002003,3000,2,2,7,0.0033333333333333335,0.0033333333333333335,0.011666666666666667,0,1143,,2.0,2.0
A,1.2,2,5706,833410b8e4a70b136dda7b89f3f0aac79596e6f8fdb43f851ddeb4fce8d5ee6f,False,4.0,0.0,4,137002004,3000,3,3,3,0.005,0.005,0.005,0,158,,3.0,3.0
A,1.2,2,5706,833410b8e4a70b136dda7b89f3f0aac79596e6f8fdb43f851ddeb4fce8d5ee6f,False,4.0,0.0,5,137002005,3000,2,2,6,0.0033333333333333335,0.0033333333333333335,0.01,0,147,,2.0,2.0
A,1.2,2,5706,833410b8e4a70b136dda7b89f3f0aac79596e6f8fdb43f851ddeb4fce8d5ee6f,False,4.0,0.0,6,137002006,3000,2,2,7,0.0033333333333333335,0.0033333333333333335,0.011666666666666667,0,1150,,2.0,2.0
A,1.2,2,5706,833410b8e4a70b136dda7b89f3f0aac79596e6f8fdb43f851ddeb4fce8d5ee6f,False,4.0,0.0,7,137002007,3000,2,2,9,0.0033333333333333335,0.0033333333333333335,0.015,0,540,,2.0,2.0
A,1.2,2,5706,833410b8e4a70b136dda7b89f3f0aac79596e6f8fdb43f851ddeb4fce8d5ee6f,False,4.0,0.0,8,137002008,3000,2,2,8,0.0033333333333333335,0.0033333333333333335,0.013333333333333334,0,1098,,2.0,2.0
A,1.2,2,5706,833410b8e4a70b136dda7b89f3f0aac79596e6f8fdb43f851ddeb4fce8d5ee6f,False,4.0,0.0,9,137002009,3000,2,2,9,0.0033333333333333335,0.0033333333333333335,0.015,0,1916,,2.0,2.0
A,1.2,2,5706,833410b8e4a70b136dda7b89f3f0aac79596e6f8fdb43f851ddeb4fce8d5ee6f,False,4.0,0.0,10,137002010,3000,2,2,9,0.0033333333333333335,0.0033333333333333335,0.015,0,152,,2.0,2.0
A,1.2,2,5706,833410b8e4a70b136dda7b89f3f0aac79596e6f8fdb43f851ddeb4fce8d5ee6f,False,4.0,0.0,11,137002011,3000,2,2,6,0.0033333333333333335,0.0033333333333333335,0.01,0,527,,2.0,2.0
A,1.2,2,5706,833410b8e4a70b136dda7b89f3f0aac79596e6f8fdb43f851ddeb4fce8d5ee6f,False,4.0,0.0,12,137002012,3000,2,2,10,0.0033333333333333335,0.0033333333333333335,0.016666666666666666,0,1985,,2.0,2.0
A,1.2,2,5706,833410b8e4a70b136dda7b89f3f0aac79596e6f8fdb43f851ddeb4fce8d5ee6f,False,4.0,0.0,13,137002013,3000,2,2,6,0.0033333333333333335,0.0033333333333333335,0.01,0,287,,2.0,2.0
A,1.2,2,5706,833410b8e4a70b136dda7b89f3f0aac79596e6f8fdb43f851ddeb4fce8d5ee6f,False,4.0,0.0,14,137002014,3000,2,2,8,0.0033333333333333335,0.0033333333333333335,0.013333333333333334,0,1228,,2.0,2.0
A,1.2,2,5706,833410b8e4a70b136dda7b89f3f0aac79596e6f8fdb43f851ddeb4fce8d5ee6f,False,4.0,0.0,15,137002015,3000,2,2,8,0.0033333333333333335,0.0033333333333333335,0.013333333333333334,0,826,,2.0,2.0
A,1.2,2,5706,833410b8e4a70b136dda7b89f3f0aac79596e6f8fdb43f851ddeb4fce8d5ee6f,False,4.0,0.0,16,137002016,3000,2,2,4,0.0033333333333333335,0.0033333333333333335,0.006666666666666667,0,618,,2.0,2.0
A,1.2,2,5706,833410b8e4a70b136dda7b89f3f0aac79596e6f8fdb43f851ddeb4fce8d5ee6f,False,4.0,0.0,17,137002017,3000,2,2,7,0.0033333333333333335,0.0033333333333333335,0.011666666666666667,0,867,,2.0,2.0
A,1.2,2,5706,833410b8e4a70b136dda7b89f3f0aac79596e6f8fdb43f851ddeb4fce8d5ee6f,False,4.0,0.0,18,137002018,3000,2,2,9,0.0033333333333333335,0.0033333333333333335,0.015,0,775,,2.0,2.0
A,1.2,2,5706,833410b8e4a70b136dda7b89f3f0aac79596e6f8fdb43f851ddeb4fce8d5ee6f,False,4.0,0.0,19,137002019,3000,2,2,6,0.0033333333333333335,0.0033333333333333335,0.01,0,2155,,2.0,2.0
A,1.2,2,5706,833410b8e4a70b136dda7b89f3f0aac79596e6f8fdb43f851ddeb4fce8d5ee6f,False,4.0,0.0,20,137002020,3000,2,2,7,0.0033333333333333335,0.0033333333333333335,0.011666666666666667,0,112,,2.0,2.0
A,1.2,2,5706,833410b8e4a70b136dda7b89f3f0aac79596e6f8fdb43f851ddeb4fce8d5ee6f,False,4.0,0.0,21,137002021,3000,2,2,8,0.0033333333333333335,0.0033333333333333335,0.013333333333333334,0,766,,2.0,2.0
A,1.2,2,5706,833410b8e4a70b136dda7b89f3f0aac79596e6f8fdb43f851ddeb4fce8d5ee6f,False,4.0,0.0,22,137002022,3000,2,2,11,0.0033333333333333335,0.0033333333333333335,0.018333333333333333,0,780,,2.0,2.0
A,1.2,2,5706,833410b8e4a70b136dda7b89f3f0aac79596e6f8fdb43f851ddeb4fce8d5ee6f,False,4.0,0.0,23,137002023,3000,2,2,10,0.0033333333333333335,0.0033333333333333335,0.016666666666666666,0,172,,2.0,2.0
A,1.2,2,5706,833410b8e4a70b136dda7b89f3f0aac79596e6f8fdb43f851ddeb4fce8d5ee6f,False,4.0,0.0,24,137002024,3000,2,2,7,0.0033333333333333335,0.0033333333333333335,0.011666666666666667,0,1618,,2.0,2.0
A,1.2,2,5706,833410b8e4a70b136dda7b89f3f0aac79596e6f8fdb43f851ddeb4fce8d5ee6f,False,4.0,0.0,25,137002025,3000,2,2,10,0.0033333333333333335,0.0033333333333333335,0.016666666666666666,0,323,,2.0,2.0
A,1.2,2,5706,833410b8e4a70b136dda7b89f3f0aac79596e6f8fdb43f851ddeb4fce8d5ee6f,False,4.0,0.0,26,137002026,3000,2,2,10,0.0033333333333333335,0.0033333333333333335,0.016666666666666666,0,1164,,2.0,2.0
A,1.2,2,5706,833410b8e4a70b136dda7b89f3f0aac79596e6f8fdb43f851ddeb4fce8d5ee6f,False,4.0,0.0,27,137002027,3000,2,2,7,0.0033333333333333335,0.0033333333333333335,0.011666666666666667,0,1627,,2.0,2.0
A,1.2,2,5706,833410b8e4a70b136dda7b89f3f0aac79596e6f8fdb43f851ddeb4fce8d5ee6f,False,4.0,0.0,28,137002028,3000,2,2,6,0.0033333333333333335,0.0033333333333333335,0.01,0,280,,2.0,2.0
A,1.2,2,5706,833410b8e4a70b136dda7b89f3f0aac79596e6f8fdb43f851ddeb4fce8d5ee6f,False,4.0,0.0,29,137002029,3000,3,3,7,0.005,0.005,0.011666666666666667,0,408,,3.0,3.0
A,1.2,2,5706,833410b8e4a70b136dda7b89f3f0aac79596e6f8fdb43f851ddeb4fce8d5ee6f,False,4.0,0.0,30,137002030,3000,2,2,8,0.0033333333333333335,0.0033333333333333335,0.013333333333333334,0,361,,2.0,2.0
A,1.2,2,5706,833410b8e4a70b136dda7b89f3f0aac79596e6f8fdb43f851ddeb4fce8d5ee6f,False,4.0,0.0,31,137002031,3000,3,3,5,0.005,0.005,0.008333333333333333,0,610,,3.0,3.0
A,1.2,2,5706,833410b8e4a70b136dda7b89f3f0aac79596e6f8fdb43f851ddeb4fce8d5ee6f,False,4.0,0.0,32,137002032,3000,3,3,9,0.005,0.005,0.015,0,217,,3.0,3.0
A,1.2,2,5706,833410b8e4a70b136dda7b89f3f0aac79596e6f8fdb43f851ddeb4fce8d5ee6f,False,4.0,0.0,33,137002033,3000,3,3,9,0.005,0.005,0.015,0,221,,3.0,3.0
A,1.2,2,5706,833410b8e4a70b136dda7b89f3f0aac79596e6f8fdb43f851ddeb4fce8d5ee6f,False,4.0,0.0,34,137002034,3000,2,2,4,0.0033333333333333335,0.0033333333333333335,0.006666666666666667,0,2601,,2.0,2.0
A,1.2,2,5706,833410b8e4a70b136dda7b89f3f0aac79596e6f8fdb43f851ddeb4fce8d5ee6f,False,4.0,0.0,35,137002035,3000,2,2,6,0.0033333333333333335,0.0033333333333333335,0.01,0,301,,2.0,2.0
A,1.2,2,5706,833410b8e4a70b136dda7b89f3f0aac79596e6f8fdb43f851ddeb4fce8d5ee6f,False,4.0,0.0,36,137002036,3000,3,3,7,0.005,0.005,0.011666666666666667,0,161,,3.0,3.0
A,1.2,2,5706,833410b8e4a70b136dda7b89f3f0aac79596e6f8fdb43f851ddeb4fce8d5ee6f,False,4.0,0.0,37,137002037,3000,2,2,8,0.0033333333333333335,0.0033333333333333335,0.013333333333333334,0,337,,2.0,2.0
A,1.2,2,5706,833410b8e4a70b136dda7b89f3f0aac79596e6f8fdb43f851ddeb4fce8d5ee6f,False,4.0,0.0,38,137002038,3000,2,2,10,0.0033333333333333335,0.0033333333333333335,0.016666666666666666,0,875,,2.0,2.0
A,1.2,2,5706,833410b8e4a70b136dda7b89f3f0aac79596e6f8fdb43f851ddeb4fce8d5ee6f,False,4.0,0.0,39,137002039,3000,2,2,4,0.0033333333333333335,0.0033333333333333335,0.006666666666666667,0,684,,2.0,2.0
